RightHip				LeftShoulder				RightShoulder				LeftKnee				Trunk2Ground				Pelvic				RightKnee				LeftHip				RightAnkle				LeftAnkle				
RightHip_Time	RightHip_Abduction-Adduction	RightHip_Internal-External Rotat	RightHip_Flexion-Extension	LeftShoulder_Time	LeftShoulder_Abduction-Adduction	LeftShoulder_Internal-External Rotat	LeftShoulder_Flexion-Extension	RightShoulder_Time	RightShoulder_Abduction-Adduction	RightShoulder_Internal-External Rotat	RightShoulder_Flexion-Extension	LeftKnee_Time	LeftKnee_Abduction-Adduction	LeftKnee_Internal-External Rotat	LeftKnee_Flexion-Extension	Trunk2Ground_Time	Trunk2Ground_Abduction-Adduction	Trunk2Ground_Internal-External Rotat	Trunk2Ground_Flexion-Extension	Pelvic_Time	Pelvic_Abduction-Adduction	Pelvic_Internal-External Rotat	Pelvic_Flexion-Extension	RightKnee_Time	RightKnee_Abduction-Adduction	RightKnee_Internal-External Rotat	RightKnee_Flexion-Extension	LeftHip_Time	LeftHip_Abduction-Adduction	LeftHip_Internal-External Rotat	LeftHip_Flexion-Extension	RightAnkle_Time	RightAnkle_Abduction-Adduction	RightAnkle_Internal-External Rotat	RightAnkle_Flexion-Extension	LeftAnkle_Time	LeftAnkle_Abduction-Adduction	LeftAnkle_Internal-External Rotat	LeftAnkle_Flexion-Extension	
116483	-6.74694472356511	-1.5004768453897	8.84784949676185	116483	3.15200370797311	-16.6279137408396	12.2274932225438	116483	-4.88427815531384	33.9741297143564	-14.9915434133337	116483	-19.0078537717175	-10.4880611160012	-56.1949481121099	116483	-0.620299024485656	-12.6634303497354	-88.0788879684367	116483	1.72008545836402	-4.49751167932417	11.8164058488527	116483	-2.64393875235253	18.9519412433325	24.4021748693123	116483	-0.0364601775343857	-18.0410710814418	-5.54455632013963	116483	-2.162120692409	-7.88146365313298	-4.17195059747425	116483	21.0760098331023	-6.11607026333008	-26.8822553855306	
116489	-6.69391353086484	-1.16093022185161	8.26563101300337	116489	1.97426060281537	-16.5319813702046	11.3177530643684	116489	-4.74134214756627	33.8257842066847	-14.0435914560103	116489	-19.7163747094034	-11.1100962877123	-57.9961648051075	116489	-0.414059730854477	-13.0767250607876	-88.2680455401366	116489	1.74247421819823	-4.41639939590463	11.8601744930278	116489	-2.67139244221108	19.212027048742	24.1039860588459	116489	-0.342941540464604	-18.5858901674669	-6.76756813449986	116489	-2.17721269974675	-8.22733043096458	-4.44906713200145	116489	21.2483924594642	-5.52396647898715	-25.4646654424037	
116495	-6.47846654452095	-0.926270973763586	7.71955364255172	116495	0.837064393596121	-16.4622931487566	10.4128813217543	116495	-4.58585046714318	33.680266557258	-13.0349225645754	116495	-20.4500589726171	-11.8082148361047	-59.7044298312823	116495	-0.215767640572078	-13.4970016351102	-88.4854968728612	116495	1.72002714001959	-4.28950664499054	11.8959249392298	116495	-2.56940172593019	19.2939249536368	23.7449892482103	116495	-0.550863010217612	-19.161663706364	-8.0829063919605	116495	-2.16332514779736	-8.4047302879028	-4.68878071566896	116495	21.2752955315733	-4.97399182241347	-23.9283044334791	
116501	-6.13963984873563	-0.801068072611838	7.18202049723973	116501	-0.265341204898298	-16.408303052836	9.56913908328652	116501	-4.41125382778844	33.5389607669631	-11.9913471037446	116501	-21.1808896268433	-12.566553682638	-61.2152976757177	116501	-0.0272329151262005	-13.9195063483173	-88.7289463418085	116501	1.65286436580274	-4.12083436447101	11.9128787102423	116501	-2.35698635384451	19.2216446365193	23.3059862191179	116501	-0.668058905562168	-19.7440424926156	-9.43365023610162	116501	-2.09624118136551	-8.40296044540447	-4.88456555741025	116501	21.1644809083794	-4.53359030808369	-22.4347559982726	
116507	-5.72739265141816	-0.747628753663208	6.63364689081313	116507	-1.33289965865853	-16.3719970909685	8.7952928311206	116507	-4.21110862436819	33.3868746595552	-10.9242055011745	116507	-21.8935589435428	-13.3874762367548	-62.5133092903615	116507	0.15144903893888	-14.3306527851507	-88.9883777600432	116507	1.54359618931834	-3.9286884663652	11.9081201081268	116507	-2.06367478132172	19.0106420577661	22.799506384626	116507	-0.665096954340949	-20.3034980736297	-10.7894913530817	116507	-2.0794942580661	-8.22635142508262	-5.09283913570464	116507	20.8696259362106	-4.24087400890611	-20.8891353981486	
116513	-5.29628512224006	-0.774895504239671	5.99716753190116	116513	-2.36398416977352	-16.351019369583	8.08228756954865	116513	-3.98696010680865	33.2283608342239	-9.84665747194678	116513	-22.5404371956516	-14.2077275428322	-63.5820681547242	116513	0.318541967808603	-14.7365119184952	-89.2520131699981	116513	1.38277083647592	-3.70337294059871	11.8877938201869	116513	-1.47695626103516	18.6750587540505	22.3809968518091	116513	-0.566496704261318	-20.8452629458907	-12.0829986322889	116513	-1.83731797171975	-7.89976910664789	-5.5874823950845	116513	20.5190179953843	-3.96722284028382	-19.3519504987788	
116519	-4.82943725034478	-0.852157754426639	5.27083008328394	116519	-3.35541861319611	-16.3723442814577	7.39634394531908	116519	-3.74157296202148	33.0591192308296	-8.77419119803421	116519	-23.090071591365	-15.0482548108306	-64.495994481587	116519	0.475558313813012	-15.1340913341416	-89.5066318469006	116519	1.11991813855994	-3.42162948037965	11.8503507844157	116519	-0.787356825033365	18.3545740858972	21.9668391290329	116519	-0.327559077976361	-21.3818116597478	-13.3402728225164	116519	-1.47743808846515	-7.60431442302302	-6.2088393026189	116519	20.1347260567921	-3.68179791697516	-17.7970964969438	
116525	-4.43114207249723	-0.879635846742528	4.46847380605872	116525	-4.30020524869812	-16.4190819364283	6.75221073336874	116525	-3.46537160818718	32.8874352055429	-7.71648960003181	116525	-23.4849284662467	-15.8470822995411	-65.2639315013382	116525	0.612230105128117	-15.5259385297862	-89.7407681657987	116525	0.836306225788594	-3.13216131154041	11.7881154009655	116525	-0.227982483850494	18.0944307413503	21.4718964789826	116525	-0.0503288542674798	-21.8058158681401	-14.5606090741274	116525	-1.16915299751016	-7.39211614535917	-6.82883042469121	116525	19.7587199573008	-3.34335748489888	-16.226054848909	
116531	-4.10697835405489	-0.830856647744215	3.67121517280765	116531	-5.18806172320787	-16.4644864690135	6.1321938130738	116531	-3.15168161980727	32.7334802808658	-6.69077218206665	116531	-23.7856708455539	-16.3918614139681	-65.8116781218322	116531	0.717846021065557	-15.9443549157854	-89.9365039855061	116531	0.561226615629976	-2.8362577419099	11.6493142698782	116531	0.190127651348791	17.9393110335572	20.955442095444	116531	0.229910457474615	-22.160387483384	-15.8070002597875	116531	-0.942296370789068	-7.30230203935748	-7.45331074823278	116531	19.4206050233207	-2.82980146597244	-14.6882889836628	
116537	-3.84505496876595	-0.711082198020661	2.88651637629052	116537	-6.03535197253858	-16.556816724818	5.52007353564745	116537	-2.82797110633494	32.5734339782637	-5.7031000578178	116537	-24.0088715301858	-16.8181506454305	-66.2713404989373	116537	0.813880400459436	-16.3575204976679	-90.0941418595183	116537	0.265853858788818	-2.54037900694171	11.4674671602496	116537	0.487980599274377	17.899334063106	20.4536255610132	116537	0.503088006235194	-22.4694118425038	-17.0525865077763	116537	-0.774455106757228	-7.35949633791448	-8.08005135045514	116537	19.147251400074	-2.25541030755355	-13.1147516316065	
