RightAnkle				LeftShoulder				RightShoulder				RightKnee				LeftKnee				Pelvic				LeftHip				Trunk2Ground				RightHip				LeftAnkle				
RightAnkle_Time	RightAnkle_Abduction-Adduction	RightAnkle_Internal-External Rotat	RightAnkle_Flexion-Extension	LeftShoulder_Time	LeftShoulder_Abduction-Adduction	LeftShoulder_Internal-External Rotat	LeftShoulder_Flexion-Extension	RightShoulder_Time	RightShoulder_Abduction-Adduction	RightShoulder_Internal-External Rotat	RightShoulder_Flexion-Extension	RightKnee_Time	RightKnee_Abduction-Adduction	RightKnee_Internal-External Rotat	RightKnee_Flexion-Extension	LeftKnee_Time	LeftKnee_Abduction-Adduction	LeftKnee_Internal-External Rotat	LeftKnee_Flexion-Extension	Pelvic_Time	Pelvic_Abduction-Adduction	Pelvic_Internal-External Rotat	Pelvic_Flexion-Extension	LeftHip_Time	LeftHip_Abduction-Adduction	LeftHip_Internal-External Rotat	LeftHip_Flexion-Extension	Trunk2Ground_Time	Trunk2Ground_Abduction-Adduction	Trunk2Ground_Internal-External Rotat	Trunk2Ground_Flexion-Extension	RightHip_Time	RightHip_Abduction-Adduction	RightHip_Internal-External Rotat	RightHip_Flexion-Extension	LeftAnkle_Time	LeftAnkle_Abduction-Adduction	LeftAnkle_Internal-External Rotat	LeftAnkle_Flexion-Extension	
181816	-13.9568304046012	9.95215883296997	9.89190457613748	181816	-9.76789460377337	-38.3983309060276	-18.8179126710043	181816	1.48337919604527	41.8964951403644	8.49236806049363	181816	-12.30721833578	-25.1063311137123	38.1312160222523	181816	-0.518370163846704	-2.17213080866516	-18.6395072230928	181816	-2.20004310606577	3.18845543378303	0.911479586983074	181816	5.5595785297476	-1.54645392694235	-18.0137514483191	181816	-6.7272925415336	-99.7366399003402	-91.2564307777933	181816	5.51388236333808	36.6708823127969	-3.95794365151877	181816	2.07199018729002	-0.066847831452269	8.11696916206739	
181822	-14.4112257619365	9.79880098012248	11.7813129789585	181822	-9.59179956660057	-38.0394921525772	-18.3758125089058	181822	1.20024932620767	41.8973571492831	8.17442239264563	181822	-12.9519041814325	-24.7486335286375	39.1801367168681	181822	-0.208651294870081	-1.10581473884222	-19.195798198384	181822	-2.70840883955846	2.88477346750582	0.794979514040034	181822	5.73319572810096	-1.92943229317136	-17.7334226240295	181822	-6.58998714450006	-99.5224995899599	-91.1083533120365	181822	6.01467699149775	37.0054439902407	-3.04018133285251	181822	1.57165194140782	0.506799444986588	7.98616306207347	
181828	-14.4452051852293	9.77702750585939	13.2252647471026	181828	-9.40278053929661	-37.629367092587	-17.882968733091	181828	0.907609996694639	41.8342194395808	7.80024161007436	181828	-13.6397148774499	-24.5294622240103	40.0786773844508	181828	0.0880979669179338	0.0128072183888359	-19.6709292649811	181828	-3.18977229769309	2.63473982433488	0.678330204133922	181828	5.94034962548664	-2.39949211745004	-17.413785362638	181828	-6.4460394428682	-99.3246473723306	-90.9807059728454	181828	6.46137675980677	37.267870127952	-2.05257748889265	181828	1.35734548511399	1.15684406453528	8.01327606580261	
181834	-14.2199399829437	10.0349926420455	13.8897330937032	181834	-9.19688614669125	-37.1550797830049	-17.3402414275935	181834	0.696931831593276	41.6589989717112	7.35477619155597	181834	-14.3356687068405	-24.4163667766482	41.0195065537754	181834	0.298981979089124	1.05464790010463	-20.071555412719	181834	-3.65939374127129	2.41056664736875	0.580468176632503	181834	6.2378799851634	-2.89010594475453	-17.0229944307389	181834	-6.29234008462389	-99.1435498508009	-90.8707883606984	181834	6.91683973358116	37.5053270603762	-1.0156875830996	181834	1.07907717303764	1.6923754457673	8.0837316543469	
181840	-13.842975624078	10.7494023404964	13.8730041317591	181840	-8.97774445871968	-36.6359139721553	-16.7470420419048	181840	0.535635070264203	41.4410905421783	6.873075144169	181840	-14.8702696333408	-24.5495833011426	42.0497905019118	181840	0.288084075816961	1.90765450587599	-20.2711927827224	181840	-4.09983365991133	2.22424053693742	0.495848554527998	181840	6.72773341387182	-3.36662046705124	-16.4468221854272	181840	-6.13065670500113	-98.9862806903098	-90.787829672036	181840	7.39226325359003	37.7053072271315	0.0594318417831478	181840	0.692344570008133	2.07010701406894	8.19986833574906	
181846	-13.4641119379625	11.8705874709984	12.9505558712872	181846	-8.75453330091349	-36.0919036640758	-16.1059647914224	181846	0.4121938533201	41.1783150097155	6.35473450793646	181846	-15.2947232068955	-24.8484351534949	43.2120439473008	181846	0.129277356016713	2.48326420341415	-20.327284217014	181846	-4.51388075649178	2.06660263581193	0.417451712400872	181846	7.29231159357764	-3.82898772379057	-15.7859381399418	181846	-5.96359173327409	-98.8437930440115	-90.7213237259893	181846	7.88787702231406	37.8752857292784	1.16670879954108	181846	0.379900477952294	2.22169795543821	8.34012615722032	
181852	-13.1398241148144	13.0108564653932	11.932477740817	181852	-8.54439660562092	-35.5732217203592	-15.3603986066101	181852	0.309819326954701	40.8695059083031	5.78734402618839	181852	-15.7161485372148	-25.1612017875621	44.3376728678809	181852	-0.103212359409523	2.88017233566158	-20.332083930258	181852	-4.90307471428498	1.92730152273908	0.339536954284086	181852	7.91354379345241	-4.25474640906001	-15.0799361455981	181852	-5.79346747984656	-98.7091332239026	-90.6640839843045	181852	8.37441428126928	38.0059169441419	2.3009452255561	181852	0.166157512686414	2.25640279589531	8.56230334955845	
181858	-12.8179610260172	14.0635202471174	10.9635799699482	181858	-8.32069237941289	-35.0075237883534	-14.5809676630594	181858	0.240313065388374	40.5290652188698	5.17387910133795	181858	-16.0966108021527	-25.4696914285912	45.3835350538998	181858	-0.366340198038449	3.0838667685755	-20.3228681953277	181858	-5.24623457733287	1.81055508596169	0.249910795532018	181858	8.53911501295936	-4.61970624431843	-14.3601932360733	181858	-5.62576876359122	-98.5901426328186	-90.6216289742558	181858	8.8428217626573	38.0852377876572	3.4761667036906	181858	-0.0212690957215016	2.14554213108345	8.89578811456669	
181864	-12.4510219924682	14.9741022571909	10.2302232713844	181864	-8.10933115465556	-34.4563915007035	-13.7570737125741	181864	0.182218493446176	40.1550320439931	4.52035398779604	181864	-16.3696779660102	-25.7939089113318	46.1152052834672	181864	-0.630110252356414	3.11253581739362	-20.2955265373202	181864	-5.55227365408976	1.70235227789688	0.153321889643359	181864	9.10101200573167	-4.91579511054225	-13.6067035001166	181864	-5.45903645932431	-98.474221369185	-90.5748588456982	181864	9.26329837799433	38.1281400474239	4.64679866307454	181864	-0.20076929288394	1.89155189401258	9.36030381785485	
181870	-12.0720156089115	15.7706838220744	9.60808438485357	181870	-7.90985326001281	-33.9244716509756	-12.8945518621517	181870	0.132627193633771	39.7260241931105	3.76502488694182	181870	-16.5860631854441	-26.1483920289093	46.6426634168954	181870	-0.881360180002815	2.99263241509358	-20.217675043712	181870	-5.7530687309442	1.61117061752114	0.0498619920393245	181870	9.48663527723802	-5.13617153054935	-12.7976374503439	181870	-5.29773991314277	-98.3610651886592	-90.5237366030443	181870	9.59149338680229	38.1373864537329	5.80948156833919	181870	-0.360127753388951	1.51097257221569	9.96765474349463	
181876	-11.8603221280649	16.3023874508652	8.96276163797158	181876	-7.72528125399225	-33.4114553231909	-12.0007680364688	181876	0.104718304006397	39.2928400821746	2.9809795262475	181876	-16.9657758913917	-26.3514524018654	47.023198507546	181876	-1.12470683860799	2.75707357988443	-20.0417636319818	181876	-5.90148115507294	1.52390375692634	-0.0466578863155189	181876	9.7186725534838	-5.29107894083697	-11.9214508637425	181876	-5.14446329933217	-98.2496087947076	-90.4627459511898	181876	9.86115683472549	38.1123247447117	6.94509744362541	181876	-0.388822309632032	1.03379535896995	10.5694090740644	
181882	-11.6644017057581	16.6099084073565	8.09058322755209	181882	-7.55784859501944	-32.9195954623876	-11.0835693173162	181882	0.0877449755542645	38.8629311622304	2.16010541460343	181882	-17.4272050156426	-26.4514201198209	47.4111966043499	181882	-1.26912935609055	2.45994200868722	-19.7241774160283	181882	-5.99468228763385	1.44602838078257	-0.129591568762134	181882	9.72631162496417	-5.38042662039184	-10.9614560933498	181882	-5.00487243718872	-98.146845250128	-90.3971261842861	181882	10.0843209253459	38.0427623542037	8.05084729524857	181882	-0.306574593616605	0.486561790586431	11.1217188307335	
181888	-11.4053554588985	16.8659206399559	7.13082927763896	181888	-7.42352490748917	-32.4584985233606	-10.1507997040098	181888	0.0673224958904842	38.4374104927712	1.3049576167036	181888	-17.8229248394846	-26.5494705081687	47.7972351600118	181888	-1.43587858765913	2.14681380474482	-19.099342426852	181888	-6.04997948107912	1.36992941396609	-0.196014526739263	181888	9.6307257705532	-5.46033653783993	-9.95392393640607	181888	-4.88427974280352	-98.0457744638548	-90.3136308321439	181888	10.2644523384975	37.9129962462854	9.11010009434998	181888	-0.0958591319234756	-0.0966427650252437	11.4183658091205	
181894	-11.0297808696532	17.1495723621951	6.06639652681694	181894	-7.33856832300692	-32.0142057289346	-9.18602972929393	181894	0.0495126875716463	38.0357473990322	0.398839007487931	181894	-17.9732980658173	-26.6445650665115	48.2186949186055	181894	-1.57052310938123	1.90217445300606	-18.3277319449616	181894	-6.06501874103087	1.30652159930419	-0.264893709827068	181894	9.45124333642824	-5.54547209955016	-8.903712556992	181894	-4.80204688173237	-97.9605406064437	-90.2179009843034	181894	10.4262834617083	37.6083540080293	10.087353896635	181894	0.132222745243462	-0.643335265241848	11.6024530829169	
181900	-10.4698790149681	17.5201313452042	4.87648531517757	181900	-7.26094958947604	-31.5529240111593	-8.22389119064486	181900	0.0433690769784589	37.6504699258984	-0.526965492851092	181900	-17.925027603172	-26.8046384786785	48.6797581936387	181900	-1.67619400255306	1.74421694468398	-17.4584851072177	181900	-6.03255327195995	1.23815830193306	-0.321336191908212	181900	9.18944372927053	-5.63909235673535	-7.83125846699762	181900	-4.73348642268184	-97.8791241440312	-90.1166922868771	181900	10.5157852966867	37.2384872985313	10.9907811850774	181900	0.360586647307776	-1.12768961446309	11.7021342747502	
181906	-9.71979426961451	17.9715040683035	3.78333294225284	181906	-7.23064220909469	-31.1266337700609	-7.25232188826969	181906	0.0327799203739616	37.2734063846548	-1.46652685169237	181906	-17.6025158865585	-27.0918344631786	48.9864513046798	181906	-1.75874669523679	1.67728203117723	-16.5218724019862	181906	-5.97943868538607	1.14805795893382	-0.367360031420495	181906	8.86630483142905	-5.73624817431066	-6.74887824684479	181906	-4.67554965372623	-97.7863128237445	-89.9912393469051	181906	10.5359992455856	36.8232677008011	11.8354927059679	181906	0.610526851069714	-1.54265646960868	11.7384670554889	
181912	-8.91069189381566	18.3502215031177	2.73132773147043	181912	-7.22403347472229	-30.7111230670221	-6.26979379516192	181912	0.0637121006004859	36.9504276919653	-2.44045670988087	181912	-17.168730328637	-27.3618386095547	49.1707389240075	181912	-1.79844159470191	1.71412473939411	-15.5467590186246	181912	-5.86182308327647	1.02808293023677	-0.405144054018594	181912	8.45716170489419	-5.81765301332528	-5.67471415819777	181912	-4.62473094180147	-97.6998297095951	-89.8706070351141	181912	10.4911484231052	36.3942621180322	12.6251392933625	181912	0.911435234840929	-1.88525167919833	11.7384470337757	
181918	-8.05810485029287	18.6450073259779	1.71668321497829	181918	-7.22652479051341	-30.282896215566	-5.26210729268391	181918	0.129630228431409	36.6793356878883	-3.41672988417254	181918	-16.6647839331148	-27.5831107903562	49.2333596246932	181918	-1.75086692664831	1.86718332134821	-14.6285654509716	181918	-5.67874565237446	0.915413297727983	-0.456009316128191	181918	7.92162657182374	-5.93897382763512	-4.7245429005793	181918	-4.57840832069455	-97.620364133891	-89.7589964990631	181918	10.3473320108433	35.929231388457	13.3974133947842	181918	1.19728663535077	-2.1476147335464	11.697162736164	
181924	-7.16075057465246	18.8586122962528	0.655710959021169	181924	-7.2297407091969	-29.8580264276756	-4.23036407528127	181924	0.225275558389274	36.4638426273754	-4.39417538326176	181924	-16.1180315394186	-27.7604093799911	49.1906528664315	181924	-1.58588216268233	2.17995173698721	-13.6734692870748	181924	-5.45077076049082	0.797093928484761	-0.527831590224515	181924	7.35076479383992	-6.05960878478569	-3.85474475283548	181924	-4.53697846035178	-97.548911699181	-89.6613237331804	181924	10.137051644974	35.4600625617218	14.17203150264	181924	1.36417816203451	-2.26641135776528	11.5707146322611	
181930	-6.26895061072224	19.0159509020592	-0.387121866482082	181930	-7.22466906721941	-29.4359490921716	-3.17002945531882	181930	0.347796012532665	36.3111550519719	-5.36552079115684	181930	-15.548508096776	-27.9028968988929	49.0641550800214	181930	-1.30168677067834	2.57620972028457	-12.7525064773873	181930	-5.18283094982921	0.669569452441649	-0.634636979010562	181930	6.73520975084493	-6.19703731428435	-3.0861201294082	181930	-4.49724972382991	-97.4848235806455	-89.5791813412448	181930	9.87994116701919	35.004947285299	14.9779989177152	181930	1.50018687058066	-2.34570315817594	11.4253358020115	
181936	-5.396491049096	19.1521309085167	-1.42100858586046	181936	-7.09976973242392	-28.9341535741331	-2.03351059713906	181936	0.546399460638173	36.273470004441	-6.3308647356111	181936	-14.9633844917788	-28.0064103815542	48.8682427812133	181936	-0.936365373731286	3.00700141190959	-11.9221502918607	181936	-4.84753548233881	0.559370570321589	-0.785972593165651	181936	6.15738985641329	-6.32780272463551	-2.45002132541739	181936	-4.45720051747206	-97.4705097159672	-89.5705973654795	181936	9.60507140106778	34.5589446013066	15.8292211244085	181936	1.54715101804582	-2.39156113964262	11.2790991473105	
181942	-4.56818025646109	19.2428102470378	-2.44761566406091	181942	-6.95806610539444	-28.4393468144361	-0.855884686624493	181942	0.753664546327131	36.3095798178041	-7.27275916221754	181942	-14.3703629132578	-28.0836618302488	48.5989320321657	181942	-0.600459154782303	3.40513351618089	-11.2583695895941	181942	-4.50508551369526	0.44453688076038	-0.972115277958327	181942	5.68515850499928	-6.45478654958	-2.00047173717464	181942	-4.41095837286836	-97.4632270352292	-89.5714424370662	181942	9.32271332929795	34.1119234802816	16.7215746010004	181942	1.54244867407063	-2.43145489073246	11.1703410833774	
181948	-3.82878787386683	19.3092394101857	-3.38315229944382	181948	-6.82093083285222	-27.9722775703482	0.353628918492167	181948	0.957506823044546	36.4639775080525	-8.17138139934821	181948	-13.780224260084	-28.1851047943876	48.1608586092376	181948	-0.234889752321545	3.76496877368489	-10.8142940783832	181948	-4.18682775749342	0.305998728100359	-1.17218868616885	181948	5.31791582529615	-6.57183201879383	-1.70169555617077	181948	-4.3516195464285	-97.4388226690571	-89.5538148227889	181948	9.04398731843366	33.6731042413212	17.6379977372142	181948	1.43978440945807	-2.48939740932887	11.1691249830239	
181954	-3.10064222832305	19.3792353212394	-4.31658213723275	181954	-6.65508520322174	-27.5125910337474	1.58273343737347	181954	1.17287725928044	36.7033116259939	-9.04541891978349	181954	-13.1791436164544	-28.3050176870945	47.6772669011656	181954	0.0871124839798853	4.0656224839896	-10.5621141757612	181954	-3.87778311847884	0.153564230967585	-1.39752125672835	181954	5.07254678394164	-6.66175774187107	-1.48939991662667	181954	-4.28573929487361	-97.4197437602635	-89.5498988544502	181954	8.79705161225737	33.2553071352722	18.5750341616131	181954	1.31578354370019	-2.5554325768599	11.3074907495161	
181960	-2.40568504168537	19.4228190366471	-5.2735524463764	181960	-6.45559339146368	-27.0593617835889	2.80356971510491	181960	1.38940001512916	37.0255500829935	-9.88237887767857	181960	-12.5598485525713	-28.4295124914617	47.1462425569031	181960	0.25033756318223	4.29578188546779	-10.3814366191332	181960	-3.55957030182987	0.00750761060602491	-1.62008330524898	181960	4.97448257991101	-6.73175532961231	-1.2566742436482	181960	-4.21202611383438	-97.4048250603726	-89.5538239647528	181960	8.56721114477256	32.8418715101757	19.5051406354047	181960	1.21660422875813	-2.63943996325404	11.5584198337706	
181966	-1.73514903663471	19.4486409050564	-6.19782767603106	181966	-6.26166500377525	-26.6349214945402	4.04197306402131	181966	1.57100903636719	37.4080383564085	-10.6648855920286	181966	-11.9285636925893	-28.5352740402881	46.5628959631287	181966	0.400387560477351	4.42950687125892	-10.1389373611768	181966	-3.27559047391652	-0.162456606445481	-1.82965721882544	181966	4.91587798586204	-6.77797285929674	-1.01415658480113	181966	-4.12481960400926	-97.3710841381783	-89.5319189077912	181966	8.35157645126478	32.4349202409545	20.4253070670861	181966	1.12362430130242	-2.79558012184711	11.7529310675189	
181972	-1.08424436703898	19.4691247458334	-7.06865221459409	181972	-6.04279078425386	-26.210633569519	5.29911165118161	181972	1.73572711267359	37.8812399151262	-11.3843264173595	181972	-11.2754315588941	-28.6167798288697	45.9175348978932	181972	0.514784408960821	4.49827936739514	-9.70496617104053	181972	-2.99815020620321	-0.327895010734451	-2.01331122416332	181972	4.89508072199039	-6.78155161813539	-0.721923666819949	181972	-4.01620265394406	-97.350531086696	-89.5118777684224	181972	8.1381469698224	32.0299658735698	21.3253544658557	181972	1.06190070815621	-2.98289555186484	11.7945025963992	
181978	-0.480688094932536	19.4704000486986	-7.88464686811465	181978	-5.76841127236104	-25.7834693248673	6.58918783961032	181978	1.87118513564655	38.4245855071749	-12.0444022449656	181978	-10.6094094170911	-28.6156400700827	45.1855758989946	181978	0.529134513362551	4.5357264132788	-9.15807832521291	181978	-2.74601311022507	-0.501207867122358	-2.17321341873314	181978	4.91393837102801	-6.77002107707731	-0.418252260628526	181978	-3.89618365294171	-97.3316823427542	-89.4811648817905	181978	7.90454147957084	31.5971207961612	22.1774022849133	181978	1.04538642507773	-3.1744427933771	11.7249222118421	
181984	0.0381942446277314	19.4410127253403	-8.64963242391986	181984	-5.47133328782312	-25.3431954539402	7.9086849912291	181984	1.96864806085288	39.028416941426	-12.6404711975733	181984	-9.98028199296425	-28.521716214984	44.3840607398508	181984	0.452440372133259	4.58077067310737	-8.63779141570441	181984	-2.52429475211249	-0.683043594019693	-2.29879131691201	181984	4.95147304996933	-6.78551380127311	-0.171766009742574	181984	-3.76396022862499	-97.3139600288369	-89.4320640041651	181984	7.6545519234936	31.1564338318499	22.9927900955651	181984	1.04562437138217	-3.3654956382654	11.6076596942719	
181990	0.440337333142604	19.3840597945109	-9.30634569542816	181990	-5.18625345316619	-24.9116179339309	9.22260456156154	181990	2.01572308982753	39.7183288101821	-13.1380747394524	181990	-9.39943297715881	-28.3372580736661	43.4595521702564	181990	0.334043449071277	4.61305875717641	-8.16714254288824	181990	-2.34597900908571	-0.882277326947967	-2.37869553720635	181990	4.98797550968243	-6.78918527807005	0.0395979811674037	181990	-3.61835590286251	-97.2906172075065	-89.3467223760989	181990	7.37860158085315	30.7201594181348	23.7649006318611	181990	0.998890532746466	-3.55429517667706	11.4414636088377	
181996	0.810161744338522	19.3664768723119	-9.88053897949749	181996	-4.9006011282562	-24.4803486393732	10.5200268050922	181996	2.02828038095348	40.4425694782818	-13.5850056936945	181996	-8.84802162626041	-28.0950482702575	42.4708354289485	181996	0.231331839058758	4.60359821546563	-7.81359083660301	181996	-2.2122570870941	-1.10620720475636	-2.38051627326373	181996	4.98537563329724	-6.72761744707685	0.205762733377801	181996	-3.46554635824972	-97.2707115508418	-89.2371843866231	181996	7.09205780955987	30.3082858326167	24.4526253837632	181996	0.952820272669011	-3.74362318769841	11.2744311714916	
182002	1.06756892910033	19.3585265107133	-10.3809829869137	182002	-4.56183830193279	-24.0315697347175	11.7658894431862	182002	2.01779630853621	41.1964829218467	-13.9921679990341	182002	-8.32349177980498	-27.7947905305066	41.4110132483184	182002	0.131083623347485	4.6028816713615	-7.51941366458739	182002	-2.10103978738176	-1.33622681764224	-2.33416725372017	182002	4.9154039734963	-6.64989815399336	0.369194250979005	182002	-3.30665944887682	-97.254070863557	-89.1069643713718	182002	6.78056332323253	29.9128288178298	25.0796744303128	182002	0.943349225504016	-3.91050918798103	11.1176147501253	
182008	1.25846041582752	19.3386373474448	-10.8337452007503	182008	-4.20018733004425	-23.5719565177647	12.97722683501	182008	1.99049595346612	41.9843345887755	-14.3640732298853	182008	-7.82475602663227	-27.4340523021368	40.2829285049559	182008	0.0386303604559646	4.61159967303694	-7.26140593424642	182008	-2.01032919899207	-1.56548647431843	-2.2507197728888	182008	4.820098935129	-6.5483813356642	0.544889321040413	182008	-3.14703558746842	-97.2535100307046	-88.9692588078834	182008	6.46054387183967	29.5371956275253	25.6494297518032	182008	0.935111437248747	-4.05711145306099	10.9630277915848	
182014	1.39563571161156	19.2960304301001	-11.2605384299801	182014	-3.86157055557775	-23.0834268387692	14.1586935908199	182014	1.90796063957786	42.7918198541831	-14.6995374867332	182014	-7.34401818623439	-27.0173716358316	39.0879521711352	182014	-0.0333174112331104	4.65127750364859	-7.03431715346976	182014	-1.97709724870146	-1.79055799232778	-2.13392887953096	182014	4.69650033539325	-6.44336424099065	0.736108936158846	182014	-2.99029352572227	-97.2697850946402	-88.7853460570431	182014	6.13816611339417	29.1827551183946	26.1627424677889	182014	0.899041892117916	-4.18059653506979	10.8126652697115	
182020	1.52355634448636	19.2597691853237	-11.6547791292404	182020	-3.5228806934101	-22.5494501924121	15.3094349280497	182020	1.78365615997145	43.5996347655087	-15.0030279215299	182020	-6.84821331613932	-26.5632303123052	37.7914685739553	182020	-0.109603559921502	4.70257319036243	-6.83944332496438	182020	-2.02314308993879	-2.04483490652468	-1.99225729396862	182020	4.61867775673863	-6.29689527052987	0.943124892803461	182020	-2.84346312142249	-97.2922271487015	-88.5702158007634	182020	5.87671963503503	28.854969905552	26.5682217510344	182020	0.83419887793156	-4.28513029998691	10.6624151735963	
182026	1.61163416172267	19.1814687771687	-12.0151077147096	182026	-3.19728194266419	-21.9775591686669	16.4421771182488	182026	1.63205611619127	44.3952974330048	-15.25229647026	182026	-6.33845189367584	-26.0597793138543	36.4248950128934	182026	-0.218929871608327	4.75225291866068	-6.68291684212576	182026	-2.10054020511357	-2.30430184892029	-1.8382175992315	182026	4.55806780695097	-6.13070875321772	1.14563974169768	182026	-2.70362257675547	-97.3212606551629	-88.3290838089939	182026	5.63598154837634	28.5396612351057	26.9114310200791	182026	0.767430981441271	-4.37597992174391	10.5233182357539	
182032	1.67963411605795	19.0168973914983	-12.3148519570999	182032	-2.85973291000313	-21.3740506760232	17.530786437948	182032	1.47552694953653	45.1992868208247	-15.4929202416212	182032	-5.78671926406956	-25.4685167696762	34.9698540243868	182032	-0.328872806034032	4.81463133862989	-6.5599139356438	182032	-2.17214908811044	-2.54776085006857	-1.68139872620404	182032	4.48873282676468	-5.95387501002487	1.35058098261221	182032	-2.57868267121337	-97.3763171229675	-88.0917243454642	182032	5.40237365839106	28.2402872554693	27.1911348331119	182032	0.682601272044051	-4.45331540130596	10.3772918492647	
182038	1.67033672392809	18.8173169566219	-12.5993652249689	182038	-2.53816379284425	-20.7491532326627	18.581270744684	182038	1.29547153082694	45.9809310212337	-15.7243591533765	182038	-5.24026518359656	-24.8354949917047	33.4420975391482	182038	-0.43054281288142	4.88569979437921	-6.47663250596384	182038	-2.25631248853536	-2.80971918145756	-1.49761657345348	182038	4.39661335389569	-5.74503557151088	1.57512678791661	182038	-2.46882192522585	-97.4381394714611	-87.8335790254204	182038	5.1732215276422	27.9775047144752	27.3839671763196	182038	0.579161981948742	-4.51307305317836	10.2452494140605	
182044	1.65192416851552	18.6240899088231	-12.8298052185069	182044	-2.18834005527954	-20.0863157437229	19.5886031919643	182044	1.10568970382799	46.7449193390918	-15.9738832577636	182044	-4.71429395014581	-24.1733040816256	31.8333042241782	182044	-0.49792316434542	4.99035731207977	-6.43192164559596	182044	-2.3425110130769	-3.05660936677	-1.30094239805764	182044	4.237663806628	-5.55666863795239	1.83239469424349	182044	-2.37946264291346	-97.5072127429039	-87.5508139548632	182044	4.91243874342892	27.734726823663	27.5025499890928	182044	0.461511989706657	-4.55323670236174	10.1395726521969	
182050	1.58963342369943	18.4161088938624	-12.9971036807348	182050	-1.89863876434405	-19.3941643600078	20.539364527798	182050	0.861956252606227	47.4640545488002	-16.2473794446965	182050	-4.22050681509339	-23.5016478582313	30.1265779231316	182050	-0.53942286329914	5.12214247981966	-6.40576390515799	182050	-2.47698303198415	-3.30466714927158	-1.11211629744847	182050	4.02401521709385	-5.38509647681687	2.12638072266159	182050	-2.33325207850364	-97.5777776954868	-87.2130182521866	182050	4.63135973329094	27.5262012903872	27.5470533918527	182050	0.351314782882961	-4.58184209636344	10.0478973030825	
182056	1.47357814461648	18.1932163112537	-13.0836445467697	182056	-1.59342329423362	-18.6699187203932	21.4300040262058	182056	0.631100063625335	48.1847402713181	-16.5502019774764	182056	-3.77881806808307	-22.8732248957016	28.2352919319303	182056	-0.524220572885767	5.31294788869941	-6.37517317218125	182056	-2.59494378859678	-3.52448825901044	-0.937172005186372	182056	3.73823585106852	-5.25980547947171	2.47829338339386	182056	-2.32394546150843	-97.6818063464051	-86.8979384371471	182056	4.32428815961073	27.399834603078	27.4586689358508	182056	0.238952833761635	-4.59417446039333	9.98965238544956	
182062	1.32572648490256	17.9415907044877	-13.1106022151319	182062	-1.31581760414814	-17.9234604883726	22.2698311578588	182062	0.406251172818418	48.8869793830281	-16.87881234372	182062	-3.33453545193991	-22.2772521056615	26.2387010374592	182062	-0.496711215572581	5.52932804053285	-6.36085619660678	182062	-2.71958147232917	-3.72924526102558	-0.768592680494762	182062	3.43385516558892	-5.16077154483894	2.86114749978228	182062	-2.34381649554218	-97.8015405751494	-86.5884533103091	182062	4.02261075401588	27.3124876502523	27.2843861814866	182062	0.137833783705491	-4.6016840344884	9.96264224846106	
182068	1.18273228930803	17.6786729726027	-13.1175695773995	182068	-1.04146256751173	-17.1552644091095	23.0358957644507	182068	0.212483625694135	49.5339270420641	-17.2231136967456	182068	-2.85888268253685	-21.7050155443716	24.1825407960497	182068	-0.467325206261196	5.76318220514428	-6.36527379784462	182068	-2.86795487753603	-3.92071565596216	-0.586662806466902	182068	3.14789776159695	-5.08202073954721	3.28134198541218	182068	-2.3850364821774	-97.9382322604293	-86.2925314313533	182068	3.76343016325955	27.2421470697494	27.0061768246421	182068	-0.00999662595959505	-4.56940946084264	9.97201102227963	
182074	1.09983215678256	17.3381621389963	-13.1385175975553	182074	-0.781226560507612	-16.3849007770309	23.7600030880635	182074	0.0288410555080525	50.1481438127194	-17.5760720385614	182074	-2.28837813225096	-21.0952772021643	22.1277665277729	182074	-0.462138075822338	6.03254794224207	-6.40453403257342	182074	-3.06960460728602	-4.1052466599966	-0.379618061197315	182074	2.92215207341223	-5.04111068937093	3.73163796976517	182074	-2.44050010198669	-98.083168484266	-86.0062573943301	182074	3.58171168516238	27.1597492612491	26.6234855098	182074	-0.145029242854701	-4.51586563355436	9.92826765101378	
182080	1.09437980600467	16.8658054424676	-13.1527679895381	182080	-0.512330935783922	-15.6222870671679	24.4403665053643	182080	-0.124625958901557	50.7454722092402	-17.945811290405	182080	-1.63998126202082	-20.4715192684995	20.0866079495363	182080	-0.493124162719118	6.30447968677055	-6.49457396486262	182080	-3.33103457921026	-4.28694196694819	-0.159530270244534	182080	2.79254775756542	-4.99269243379939	4.18631905012936	182080	-2.50737827141007	-98.2428651979664	-85.7488406373884	182080	3.51966514839814	27.0550320789938	26.1554795112656	182080	-0.224408628201536	-4.51044138763153	9.90926568573655	
182086	1.09943586052893	16.3255534271436	-13.1855102969307	182086	-0.22847768479764	-14.8815999023985	25.0656634535662	182086	-0.233364810155914	51.334694052651	-18.3579848995113	182086	-0.932146402246372	-19.8293072411543	18.0486220030013	182086	-0.569097017177514	6.58036407631855	-6.67531500294972	182086	-3.73675722006873	-4.4437747330303	0.0721090293907058	182086	2.85013048774069	-4.94667589259531	4.6616693067629	182086	-2.59499223596347	-98.4135098481964	-85.5246739827555	182086	3.6493542354335	26.865787495763	25.6038110843014	182086	-0.297945153148859	-4.48942348778187	9.95837818123835	
